1610663910673,fa 06 80 1c 0c ae,28,12,174
1610663910719,fa 06 80 27 0e bb,39,14,187
1610663910721,fa 06 80 27 0e bb,39,14,187
1610663910723,fa 06 80 27 0e bb,39,14,187
1610663910760,fa 06 80 1f 0c b1,31,12,177
1610663910761,fa 06 80 1f 0c b1,31,12,177
1610663910809,fa 06 80 0e 0a 9e,14,10,158
1610663910810,fa 06 80 0e 0a 9e,14,10,158
1610663910849,fa 06 80 09 09 98,9,9,152
1610663910896,fa 06 80 06 08 94,6,8,148
1610663910896,fa 06 80 02 08 90,2,8,144
1610663910925,fa 06 80 05 08 93,5,8,147
1610663910927,fa 06 80 05 08 93,5,8,147
1610663910959,fa 06 80 09 09 98,9,9,152
1610663910962,fa 06 80 09 09 98,9,9,152
1610663910986,fa 06 80 0a 09 99,10,9,153
1610663910988,fa 06 80 0a 09 99,10,9,153
1610663911030,fa 06 80 08 09 97,8,9,151
1610663911075,fa 06 80 00 08 8e,0,8,142
1610663911077,fa 06 80 00 08 8e,0,8,142
1610663911125,fa 06 80 fa 07 87,250,7,135
1610663911126,fa 06 80 fa 07 87,250,7,135
1610663911167,fa 06 80 f3 05 7e,243,5,126
1610663911169,fa 06 80 f3 05 7e,243,5,126
1610663911211,fa 06 80 f1 05 7c,241,5,124
1610663911253,fa 06 80 e9 04 73,233,4,115
1610663911254,fa 06 80 e9 04 73,233,4,115
1610663911300,fa 06 80 e5 03 6e,229,3,110
1610663911301,fa 06 80 e5 03 6e,229,3,110
1610663911347,fa 06 80 fe 07 8b,254,7,139
1610663911350,fa 06 80 fe 07 8b,254,7,139
1610663911395,fa 06 80 19 0c ab,25,12,171
1610663911399,fa 06 80 19 0c ab,25,12,171
1610663911439,fa 06 80 2c 0f c1,44,15,193
1610663911441,fa 06 80 2c 0f c1,44,15,193
1610663911480,fa 06 80 23 8d 36,35,141,54
1610663911482,fa 06 80 23 8d 36,35,141,54
1610663911528,fa 06 80 0e 0a 9e,14,10,158
1610663911530,fa 06 80 0e 0a 9e,14,10,158
1610663911574,fa 06 80 07 09 96,7,9,150
1610663911593,fa 06 80 01 08 8f,1,8,143
1610663911618,fa 06 80 fb 07 88,251,7,136
1610663911619,fa 06 80 fb 07 88,251,7,136
1610663911660,fa 06 80 00 08 8e,0,8,142
1610663911662,fa 06 80 00 08 8e,0,8,142
1610663911708,fa 06 80 01 08 8f,1,8,143
1610663911711,fa 06 80 01 08 8f,1,8,143
1610663911752,fa 06 80 00 08 8e,0,8,142
1610663911776,fa 06 80 00 08 8e,0,8,142
1610663911796,fa 06 80 f7 06 83,247,6,131
1610663911797,fa 06 80 f7 06 83,247,6,131
1610663911842,fa 06 80 ee 05 79,238,5,121
1610663911844,fa 06 80 ee 05 79,238,5,121
1610663911891,fa 06 80 e8 04 72,232,4,114
1610663911893,fa 06 80 e8 04 72,232,4,114
1610663911931,fa 06 80 e6 03 6f,230,3,111
1610663911933,fa 06 80 e6 03 6f,230,3,111
1610663911976,fa 06 80 e0 02 68,224,2,104
1610663911978,fa 06 80 e0 02 68,224,2,104
1610663912029,fa 06 80 db 02 63,219,2,99
1610663912045,fa 06 80 db 02 63,219,2,99
1610663912067,fa 06 80 f0 05 7b,240,5,123
1610663912069,fa 06 80 f0 05 7b,240,5,123
1610663912109,fa 06 80 0c 09 9b,12,9,155
1610663912110,fa 06 80 0c 09 9b,12,9,155
1610663912158,fa 06 80 27 0e bb,39,14,187
1610663912159,fa 06 80 27 0e bb,39,14,187
1610663912209,fa 06 80 20 8d 33,32,141,51
1610663912212,fa 06 80 20 8d 33,32,141,51
1610663912246,fa 06 80 0f 0a 9f,15,10,159
1610663912247,fa 06 80 0f 0a 9f,15,10,159
1610663912293,fa 06 80 05 08 93,5,8,147
1610663912311,fa 06 80 05 08 93,5,8,147
1610663912335,fa 06 80 fb 07 88,251,7,136
1610663912337,fa 06 80 fb 07 88,251,7,136
1610663912338,fa 06 80 fb 07 88,251,7,136
1610663912382,fa 06 80 fd 07 8a,253,7,138
1610663912383,fa 06 80 fd 07 8a,253,7,138
1610663912425,fa 06 80 01 08 8f,1,8,143
1610663912425,fa 06 80 01 08 8f,1,8,143
1610663912470,fa 06 80 01 08 8f,1,8,143
1610663912470,fa 06 80 00 08 8e,0,8,142
1610663912520,fa 06 80 fb 07 88,251,7,136
1610663912523,fa 06 80 fb 07 88,251,7,136
1610663912562,fa 06 80 f3 05 7e,243,5,126
1610663912565,fa 06 80 f3 05 7e,243,5,126
1610663912609,fa 06 80 eb 04 75,235,4,117
1610663912611,fa 06 80 eb 04 75,235,4,117
1610663912654,fa 06 80 ea 04 74,234,4,116
1610663912654,fa 06 80 e8 04 72,232,4,114
1610663912697,fa 06 80 e2 03 6b,226,3,107
1610663912699,fa 06 80 e2 03 6b,226,3,107
1610663912743,fa 06 80 dc 02 64,220,2,100
1610663912746,fa 06 80 dc 02 64,220,2,100
1610663912790,fa 06 80 ee 05 79,238,5,121
1610663912792,fa 06 80 ee 05 79,238,5,121
1610663912834,fa 06 80 fc 07 89,252,7,137
1610663912834,fa 06 80 0b 09 9a,11,9,154
1610663912874,fa 06 80 2b 0e bf,43,14,191
1610663912876,fa 06 80 2b 0e bf,43,14,191
1610663912920,fa 06 80 27 0e bb,39,14,187
1610663912921,fa 06 80 27 0e bb,39,14,187
1610663912968,fa 06 80 19 0c ab,25,12,171
1610663912970,fa 06 80 19 0c ab,25,12,171
1610663913012,fa 06 80 13 0b a4,19,11,164
1610663913012,fa 06 80 0e 0a 9e,14,10,158
1610663913060,fa 06 80 07 09 96,7,9,150
1610663913084,fa 06 80 01 08 8f,1,8,143
1610663913114,fa 06 80 00 08 8e,0,8,142
1610663913115,fa 06 80 00 08 8e,0,8,142
1610663913153,fa 06 80 03 08 91,3,8,145
1610663913154,fa 06 80 03 08 91,3,8,145
1610663913190,fa 06 80 03 08 91,3,8,145
1610663913190,fa 06 80 02 08 90,2,8,144
1610663913239,fa 06 80 00 08 8e,0,8,142
1610663913261,fa 06 80 fe 07 8b,254,7,139
1610663913281,fa 06 80 fa 07 87,250,7,135
1610663913281,fa 06 80 f7 06 83,247,6,131
1610663913306,fa 06 80 f4 06 80,244,6,128
1610663913329,fa 06 80 ee 05 79,238,5,121
1610663913331,fa 06 80 ee 05 79,238,5,121
1610663913371,fa 06 80 e9 04 73,233,4,115
1610663913372,fa 06 80 e9 04 73,233,4,115
1610663913416,fa 06 80 e1 03 6a,225,3,106
1610663913417,fa 06 80 e1 03 6a,225,3,106
1610663913463,fa 06 80 dc 02 64,220,2,100
1610663913465,fa 06 80 dc 02 64,220,2,100
1610663913507,fa 06 80 e2 03 6b,226,3,107
1610663913509,fa 06 80 e2 03 6b,226,3,107
1610663913551,fa 06 80 ed 04 77,237,4,119
1610663913551,fa 06 80 fc 07 89,252,7,137
1610663913598,fa 06 80 25 0d b8,37,13,184
1610663913601,fa 06 80 25 0d b8,37,13,184
1610663913640,fa 06 80 28 0e bc,40,14,188
1610663913641,fa 06 80 28 0e bc,40,14,188
1610663913686,fa 06 80 19 0c ab,25,12,171
1610663913687,fa 06 80 19 0c ab,25,12,171
1610663913733,fa 06 80 14 0b a5,20,11,165
1610663913733,fa 06 80 0e 0a 9e,14,10,158
1610663913776,fa 06 80 00 08 8e,0,8,142
1610663913779,fa 06 80 00 08 8e,0,8,142
1610663913826,fa 06 80 fb 07 88,251,7,136
1610663913827,fa 06 80 fb 07 88,251,7,136
1610663913867,fa 06 80 ff 07 8c,255,7,140
1610663913870,fa 06 80 ff 07 8c,255,7,140
1610663913910,fa 06 80 00 08 8e,0,8,142
1610663913910,fa 06 80 ff 07 8c,255,7,140
1610663913957,fa 06 80 fa 07 87,250,7,135
1610663913959,fa 06 80 fa 07 87,250,7,135
1610663914004,fa 06 80 f2 05 7d,242,5,125
1610663914006,fa 06 80 f2 05 7d,242,5,125
1610663914045,fa 06 80 ed 04 77,237,4,119
1610663914068,fa 06 80 eb 04 75,235,4,117
1610663914096,fa 06 80 e8 04 72,232,4,114
1610663914096,fa 06 80 e6 03 6f,230,3,111
1610663914134,fa 06 80 e2 03 6b,226,3,107
1610663914135,fa 06 80 e2 03 6b,226,3,107
1610663914183,fa 06 80 dc 02 64,220,2,100
1610663914185,fa 06 80 dc 02 64,220,2,100
1610663914231,fa 06 80 df 02 67,223,2,103
1610663914232,fa 06 80 df 02 67,223,2,103
1610663914271,fa 06 80 07 09 96,7,9,150
1610663914273,fa 06 80 07 09 96,7,9,150
1610663914316,fa 06 80 25 0d b8,37,13,184
1610663914318,fa 06 80 25 0d b8,37,13,184
1610663914362,fa 06 80 2b 0e bf,43,14,191
1610663914363,fa 06 80 2b 0e bf,43,14,191
1610663914408,fa 06 80 21 0d b4,33,13,180
1610663914410,fa 06 80 21 0d b4,33,13,180
1610663914450,fa 06 80 0f 0a 9f,15,10,159
1610663914451,fa 06 80 0f 0a 9f,15,10,159
1610663914495,fa 06 80 08 09 97,8,9,151
1610663914542,fa 06 80 02 08 90,2,8,144
1610663914543,fa 06 80 02 08 90,2,8,144
1610663914592,fa 06 80 07 09 96,7,9,150
1610663914594,fa 06 80 07 09 96,7,9,150
1610663914630,fa 06 80 08 09 97,8,9,151
1610663914631,fa 06 80 08 09 97,8,9,151
1610663914677,fa 06 80 04 08 92,4,8,146
1610663914678,fa 06 80 04 08 92,4,8,146
1610663914722,fa 06 80 00 08 8e,0,8,142
1610663914750,fa 06 80 00 08 8e,0,8,142
1610663914768,fa 06 80 fa 07 87,250,7,135
1610663914769,fa 06 80 fa 07 87,250,7,135
1610663914814,fa 06 80 f4 06 80,244,6,128
1610663914816,fa 06 80 f4 06 80,244,6,128
1610663914854,fa 06 80 f2 05 7d,242,5,125
1610663914855,fa 06 80 f2 05 7d,242,5,125
1610663914900,fa 06 80 ed 04 77,237,4,119
1610663914902,fa 06 80 ed 04 77,237,4,119
1610663914947,fa 06 80 e9 04 73,233,4,115
1610663914949,fa 06 80 e9 04 73,233,4,115
1610663914995,fa 06 80 07 09 96,7,9,150
1610663914997,fa 06 80 07 09 96,7,9,150
1610663915038,fa 06 80 26 0e ba,38,14,186
1610663915067,fa 06 80 26 0e ba,38,14,186
1610663915099,fa 06 80 2d 0f c2,45,15,194
1610663915101,fa 06 80 2d 0f c2,45,15,194
1610663915137,fa 06 80 24 0d b7,36,13,183
1610663915138,fa 06 80 24 0d b7,36,13,183
1610663915172,fa 06 80 0f 0a 9f,15,10,159
1610663915173,fa 06 80 0f 0a 9f,15,10,159
1610663915217,fa 06 80 03 08 91,3,8,145
1610663915219,fa 06 80 03 08 91,3,8,145
1610663915260,fa 06 80 ff 07 8c,255,7,140
1610663915260,fa 06 80 ff 07 8c,255,7,140
1610663915306,fa 06 80 00 08 8e,0,8,142
1610663915307,fa 06 80 00 08 8e,0,8,142
1610663915332,fa 06 80 00 08 8e,0,8,142
1610663915351,fa 06 80 01 08 8f,1,8,143
1610663915352,fa 06 80 01 08 8f,1,8,143
1610663915395,fa 06 80 fe 07 8b,254,7,139
1610663915397,fa 06 80 fe 07 8b,254,7,139
1610663915443,fa 06 80 f8 06 84,248,6,132
1610663915445,fa 06 80 f8 06 84,248,6,132
1610663915486,fa 06 80 f1 05 7c,241,5,124
1610663915487,fa 06 80 f1 05 7c,241,5,124
1610663915533,fa 06 80 eb 04 75,235,4,117
1610663915535,fa 06 80 eb 04 75,235,4,117
1610663915580,fa 06 80 e8 04 72,232,4,114
1610663915598,fa 06 80 e8 04 72,232,4,114
1610663915619,fa 06 80 e7 04 71,231,4,113
1610663915645,fa 06 80 e5 03 6e,229,3,110
1610663915665,fa 06 80 e0 02 68,224,2,104
1610663915667,fa 06 80 e0 02 68,224,2,104
1610663915712,fa 06 80 f7 06 83,247,6,131
1610663915713,fa 06 80 f7 06 83,247,6,131
1610663915763,fa 06 80 1a 0c ac,26,12,172
1610663915764,fa 06 80 1a 0c ac,26,12,172
1610663915800,fa 06 80 29 0e bd,41,14,189
1610663915802,fa 06 80 29 0e bd,41,14,189
1610663915847,fa 06 80 24 0d b7,36,13,183
1610663915870,fa 06 80 24 0d b7,36,13,183
1610663915904,fa 06 80 12 0a a2,18,10,162
1610663915906,fa 06 80 12 0a a2,18,10,162
1610663915937,fa 06 80 05 08 93,5,8,147
1610663915938,fa 06 80 05 08 93,5,8,147
1610663915979,fa 06 80 ff 07 8c,255,7,140
1610663915980,fa 06 80 ff 07 8c,255,7,140
1610663916027,fa 06 80 ff 07 8c,255,7,140
1610663916053,fa 06 80 ff 07 8c,255,7,140
1610663916084,fa 06 80 02 08 90,2,8,144
1610663916085,fa 06 80 02 08 90,2,8,144
1610663916114,fa 06 80 00 08 8e,0,8,142
1610663916115,fa 06 80 00 08 8e,0,8,142
1610663916163,fa 06 80 fc 07 89,252,7,137
1610663916164,fa 06 80 fc 07 89,252,7,137
1610663916208,fa 06 80 f6 06 82,246,6,130
1610663916210,fa 06 80 f6 06 82,246,6,130
1610663916250,fa 06 80 ef 05 7a,239,5,122
1610663916251,fa 06 80 ef 05 7a,239,5,122
1610663916296,fa 06 80 eb 04 75,235,4,117
1610663916297,fa 06 80 eb 04 75,235,4,117
1610663916346,fa 06 80 e9 04 73,233,4,115
1610663916347,fa 06 80 e9 04 73,233,4,115
1610663916390,fa 06 80 e3 03 6c,227,3,108
1610663916390,fa 06 80 e2 03 6b,226,3,107
1610663916393,fa 06 80 e3 03 6c,227,3,108
1610663916393,fa 06 80 e2 03 6b,226,3,107
1610663916429,fa 06 80 eb 04 75,235,4,117
1610663916430,fa 06 80 eb 04 75,235,4,117
1610663916480,fa 06 80 0d 0a 9d,13,10,157
1610663916482,fa 06 80 0d 0a 9d,13,10,157
1610663916520,fa 06 80 1b 0c ad,27,12,173
1610663916566,fa 06 80 2c 0f c1,44,15,193
1610663916568,fa 06 80 2c 0f c1,44,15,193
1610663916616,fa 06 80 1d 0c af,29,12,175
1610663916619,fa 06 80 1d 0c af,29,12,175
1610663916657,fa 06 80 11 0a a1,17,10,161
1610663916658,fa 06 80 11 0a a1,17,10,161
1610663916700,fa 06 80 0c 09 9b,12,9,155
1610663916747,fa 06 80 03 08 91,3,8,145
1610663916749,fa 06 80 03 08 91,3,8,145
1610663916792,fa 06 80 06 08 94,6,8,148
1610663916793,fa 06 80 06 08 94,6,8,148
1610663916834,fa 06 80 07 09 96,7,9,150
1610663916835,fa 06 80 07 09 96,7,9,150
1610663916883,fa 06 80 06 08 94,6,8,148
1610663916926,fa 06 80 fd 07 8a,253,7,138
1610663916959,fa 06 80 fd 07 8a,253,7,138
1610663916986,fa 06 80 f4 06 80,244,6,128
1610663916988,fa 06 80 f4 06 80,244,6,128
1610663917016,fa 06 80 ef 05 7a,239,5,122
1610663917018,fa 06 80 ef 05 7a,239,5,122
1610663917063,fa 06 80 ed 04 77,237,4,119
1610663917109,fa 06 80 e7 04 71,231,4,113
1610663917112,fa 06 80 e7 04 71,231,4,113
1610663917152,fa 06 80 e3 03 6c,227,3,108
1610663917154,fa 06 80 e3 03 6c,227,3,108
1610663917204,fa 06 80 f6 06 82,246,6,130
1610663917206,fa 06 80 f6 06 82,246,6,130
1610663917243,fa 06 80 03 08 91,3,8,145
1610663917285,fa 06 80 2c 0f c1,44,15,193
1610663917286,fa 06 80 2c 0f c1,44,15,193
1610663917375,fa 06 80 15 0b a6,21,11,166
1610663917376,fa 06 80 15 0b a6,21,11,166
1610663917423,fa 06 80 10 0a a0,16,10,160
1610663917467,fa 06 80 ff 07 8c,255,7,140
1610663917470,fa 06 80 ff 07 8c,255,7,140
1610663917511,fa 06 80 00 08 8e,0,8,142
1610663917514,fa 06 80 00 08 8e,0,8,142
1610663917556,fa 06 80 01 08 8f,1,8,143
1610663917558,fa 06 80 01 08 8f,1,8,143
1610663917604,fa 06 80 00 08 8e,0,8,142
1610663917649,fa 06 80 fc 07 89,252,7,137
1610663917669,fa 06 80 fc 07 89,252,7,137
1610663917689,fa 06 80 f4 06 80,244,6,128
1610663917690,fa 06 80 f4 06 80,244,6,128
1610663917735,fa 06 80 ef 05 7a,239,5,122
1610663917737,fa 06 80 ef 05 7a,239,5,122
1610663917783,fa 06 80 ee 05 79,238,5,121
1610663917830,fa 06 80 e9 04 73,233,4,115
1610663917832,fa 06 80 e9 04 73,233,4,115
1610663917870,fa 06 80 e3 03 6c,227,3,108
1610663917871,fa 06 80 e3 03 6c,227,3,108
1610663917918,fa 06 80 e5 03 6e,229,3,110
1610663917919,fa 06 80 e5 03 6e,229,3,110
1610663917962,fa 06 80 eb 04 75,235,4,117
1610663918057,fa 06 80 2a 0e be,42,14,190
1610663918059,fa 06 80 2a 0e be,42,14,190
1610663918060,fa 06 80 2a 0e be,42,14,190
1610663918083,fa 06 80 2a 0e be,42,14,190
1610663918100,fa 06 80 1f 8c 31,31,140,49
1610663918101,fa 06 80 1f 8c 31,31,140,49
1610663918140,fa 06 80 19 0c ab,25,12,171
1610663918185,fa 06 80 03 08 91,3,8,145
1610663918188,fa 06 80 03 08 91,3,8,145
1610663918228,fa 06 80 ff 07 8c,255,7,140
1610663918229,fa 06 80 ff 07 8c,255,7,140
1610663918275,fa 06 80 01 08 8f,1,8,143
1610663918276,fa 06 80 01 08 8f,1,8,143
1610663918321,fa 06 80 02 08 90,2,8,144
1610663918322,fa 06 80 02 08 90,2,8,144
1610663918366,fa 06 80 00 08 8e,0,8,142
1610663918366,fa 06 80 fe 07 8b,254,7,139
1610663918368,fa 06 80 00 08 8e,0,8,142
1610663918368,fa 06 80 fe 07 8b,254,7,139
1610663918412,fa 06 80 f8 06 84,248,6,132
1610663918414,fa 06 80 f8 06 84,248,6,132
1610663918454,fa 06 80 f1 05 7c,241,5,124
1610663918455,fa 06 80 f1 05 7c,241,5,124
1610663918500,fa 06 80 ef 05 7a,239,5,122
1610663918550,fa 06 80 e9 04 73,233,4,115
1610663918553,fa 06 80 e9 04 73,233,4,115
1610663918592,fa 06 80 e4 03 6d,228,3,109
1610663918593,fa 06 80 e4 03 6d,228,3,109
1610663918636,fa 06 80 e0 02 68,224,2,104
1610663918638,fa 06 80 e0 02 68,224,2,104
1610663918682,fa 06 80 df 02 67,223,2,103
1610663918726,fa 06 80 fc 07 89,252,7,137
1610663918728,fa 06 80 fc 07 89,252,7,137
1610663918771,fa 06 80 24 0d b7,36,13,183
1610663918773,fa 06 80 24 0d b7,36,13,183
1610663918819,fa 06 80 25 0d b8,37,13,184
1610663918839,fa 06 80 25 0d b8,37,13,184
1610663918862,fa 06 80 21 8d 34,33,141,52
1610663918906,fa 06 80 0a 09 99,10,9,153
1610663918908,fa 06 80 0a 09 99,10,9,153
1610663918949,fa 06 80 fc 07 89,252,7,137
1610663918949,fa 06 80 fc 07 89,252,7,137
1610663918995,fa 06 80 fb 07 88,251,7,136
1610663918996,fa 06 80 fb 07 88,251,7,136
1610663919037,fa 06 80 fd 07 8a,253,7,138
1610663919085,fa 06 80 01 08 8f,1,8,143
1610663919086,fa 06 80 01 08 8f,1,8,143
1610663919130,fa 06 80 00 08 8e,0,8,142
1610663919130,fa 06 80 00 08 8e,0,8,142
1610663919148,fa 06 80 fd 07 8a,253,7,138
1610663919173,fa 06 80 f7 06 83,247,6,131
1610663919173,fa 06 80 f7 06 83,247,6,131
1610663919218,fa 06 80 f5 06 81,245,6,129
1610663919263,fa 06 80 ed 04 77,237,4,119
1610663919264,fa 06 80 ed 04 77,237,4,119
1610663919310,fa 06 80 ea 04 74,234,4,116
1610663919336,fa 06 80 ea 04 74,234,4,116
1610663919353,fa 06 80 e7 04 71,231,4,113
1610663919354,fa 06 80 e7 04 71,231,4,113
1610663919399,fa 06 80 e5 03 6e,229,3,110
1610663919444,fa 06 80 e3 03 6c,227,3,108
1610663919444,fa 06 80 e4 03 6d,228,3,109
1610663919470,fa 06 80 e9 04 73,233,4,115
1610663919498,fa 06 80 14 0b a5,20,11,165
1610663919500,fa 06 80 14 0b a5,20,11,165
1610663919533,fa 06 80 2a 0e be,42,14,190
1610663919534,fa 06 80 2a 0e be,42,14,190
1610663919579,fa 06 80 2c 0f c1,44,15,193
1610663919624,fa 06 80 1b 8c 2d,27,140,45
1610663919625,fa 06 80 1b 8c 2d,27,140,45
1610663919669,fa 06 80 06 08 94,6,8,148
1610663919692,fa 06 80 06 08 94,6,8,148
1610663919725,fa 06 80 00 08 8e,0,8,142
1610663919726,fa 06 80 00 08 8e,0,8,142
1610663919759,fa 06 80 00 08 8e,0,8,142
1610663919805,fa 06 80 06 08 94,6,8,148
1610663919806,fa 06 80 06 08 94,6,8,148
1610663919807,fa 06 80 06 08 94,6,8,148
1610663919849,fa 06 80 05 08 93,5,8,147
1610663919870,fa 06 80 05 08 93,5,8,147
1610663919893,fa 06 80 01 08 8f,1,8,143
1610663919894,fa 06 80 01 08 8f,1,8,143
1610663919939,fa 06 80 ff 07 8c,255,7,140
1610663919985,fa 06 80 fd 07 8a,253,7,138
1610663919985,fa 06 80 f9 06 85,249,6,133
1610663920005,fa 06 80 f6 06 82,246,6,130
1610663920006,fa 06 80 f6 06 82,246,6,130
1610663920029,fa 06 80 f2 05 7d,242,5,125
1610663920054,fa 06 80 f2 05 7d,242,5,125
1610663920074,fa 06 80 ef 05 7a,239,5,122
1610663920088,fa 06 80 ef 05 7a,239,5,122
1610663920119,fa 06 80 ed 04 77,237,4,119
1610663920166,fa 06 80 ea 04 74,234,4,116
1610663920167,fa 06 80 ea 04 74,234,4,116
1610663920169,fa 06 80 ea 04 74,234,4,116
1610663920210,fa 06 80 01 08 8f,1,8,143
1610663920211,fa 06 80 01 08 8f,1,8,143
1610663920255,fa 06 80 21 0d b4,33,13,180
1610663920257,fa 06 80 21 0d b4,33,13,180
1610663920299,fa 06 80 28 0e bc,40,14,188
1610663920331,fa 06 80 2b 0e bf,43,14,191
1610663920331,fa 06 80 27 0e bb,39,14,187
1610663920357,fa 06 80 22 0d b5,34,13,181
1610663920357,fa 06 80 1c 8c 2e,28,140,46
1610663920358,fa 06 80 22 0d b5,34,13,181
1610663920358,fa 06 80 1c 8c 2e,28,140,46
1610663920388,fa 06 80 0d 0a 9d,13,10,157
1610663920389,fa 06 80 0d 0a 9d,13,10,157
1610663920438,fa 06 80 00 08 8e,0,8,142
1610663920440,fa 06 80 00 08 8e,0,8,142
1610663920480,fa 06 80 fe 07 8b,254,7,139
1610663920526,fa 06 80 00 08 8e,0,8,142
1610663920527,fa 06 80 00 08 8e,0,8,142
1610663920571,fa 06 80 01 08 8f,1,8,143
1610663920574,fa 06 80 01 08 8f,1,8,143
1610663920614,fa 06 80 ff 07 8c,255,7,140
1610663920616,fa 06 80 ff 07 8c,255,7,140
1610663920660,fa 06 80 fb 07 88,251,7,136
1610663920662,fa 06 80 fb 07 88,251,7,136
1610663920704,fa 06 80 f3 05 7e,243,5,126
1610663920705,fa 06 80 f3 05 7e,243,5,126
1610663920751,fa 06 80 ed 04 77,237,4,119
1610663920752,fa 06 80 ed 04 77,237,4,119
1610663920796,fa 06 80 ea 04 74,234,4,116
1610663920797,fa 06 80 ea 04 74,234,4,116
1610663920842,fa 06 80 e8 04 72,232,4,114
1610663920844,fa 06 80 e8 04 72,232,4,114
1610663920891,fa 06 80 e2 03 6b,226,3,107
1610663920893,fa 06 80 e2 03 6b,226,3,107
1610663920929,fa 06 80 ed 04 77,237,4,119
1610663920930,fa 06 80 ed 04 77,237,4,119
1610663920974,fa 06 80 10 0a a0,16,10,160
1610663920975,fa 06 80 10 0a a0,16,10,160
1610663921025,fa 06 80 27 0e bb,39,14,187
1610663921045,fa 06 80 27 0e bb,39,14,187
1610663921064,fa 06 80 2b 0e bf,43,14,191
1610663921066,fa 06 80 2b 0e bf,43,14,191
1610663921109,fa 06 80 1a 0c ac,26,12,172
1610663921110,fa 06 80 1a 0c ac,26,12,172
1610663921158,fa 06 80 0c 09 9b,12,9,155
1610663921179,fa 06 80 0c 09 9b,12,9,155
1610663921210,fa 06 80 04 08 92,4,8,146
1610663921212,fa 06 80 04 08 92,4,8,146
1610663921244,fa 06 80 00 08 8e,0,8,142
1610663921245,fa 06 80 00 08 8e,0,8,142
1610663921293,fa 06 80 04 08 92,4,8,146
1610663921296,fa 06 80 04 08 92,4,8,146
1610663921335,fa 06 80 02 08 90,2,8,144
1610663921337,fa 06 80 02 08 90,2,8,144
1610663921380,fa 06 80 ff 07 8c,255,7,140
1610663921381,fa 06 80 ff 07 8c,255,7,140
1610663921425,fa 06 80 f7 06 83,247,6,131
1610663921442,fa 06 80 f7 06 83,247,6,131
1610663921468,fa 06 80 eb 04 75,235,4,117
1610663921469,fa 06 80 eb 04 75,235,4,117
1610663921515,fa 06 80 e6 03 6f,230,3,111
1610663921516,fa 06 80 e6 03 6f,230,3,111
1610663921559,fa 06 80 e3 03 6c,227,3,108
1610663921576,fa 06 80 e3 03 6c,227,3,108
1610663921603,fa 06 80 de 02 66,222,2,102
1610663921604,fa 06 80 de 02 66,222,2,102
1610663921653,fa 06 80 db 02 63,219,2,99
1610663921654,fa 06 80 db 02 63,219,2,99
1610663921695,fa 06 80 f1 05 7c,241,5,124
1610663921697,fa 06 80 f1 05 7c,241,5,124
1610663921740,fa 06 80 0e 0a 9e,14,10,158
1610663921742,fa 06 80 0e 0a 9e,14,10,158
1610663921786,fa 06 80 29 0e bd,41,14,189
1610663921787,fa 06 80 29 0e bd,41,14,189
1610663921839,fa 06 80 20 8d 33,32,141,51
1610663921840,fa 06 80 20 8d 33,32,141,51
1610663921872,fa 06 80 15 0b a6,21,11,166
1610663921873,fa 06 80 15 0b a6,21,11,166
1610663921920,fa 06 80 0f 0a 9f,15,10,159
1610663921920,fa 06 80 09 09 98,9,9,152
1610663921966,fa 06 80 fd 07 8a,253,7,138
1610663921967,fa 06 80 fd 07 8a,253,7,138
1610663922015,fa 06 80 00 08 8e,0,8,142
1610663922018,fa 06 80 00 08 8e,0,8,142
1610663922054,fa 06 80 00 08 8e,0,8,142
1610663922055,fa 06 80 00 08 8e,0,8,142
1610663922100,fa 06 80 00 08 8e,0,8,142
1610663922100,fa 06 80 ff 07 8c,255,7,140
1610663922144,fa 06 80 f9 06 85,249,6,133
1610663922146,fa 06 80 f9 06 85,249,6,133
1610663922192,fa 06 80 f0 05 7b,240,5,123
1610663922195,fa 06 80 f0 05 7b,240,5,123
1610663922235,fa 06 80 eb 04 75,235,4,117
1610663922236,fa 06 80 eb 04 75,235,4,117
1610663922279,fa 06 80 e9 04 73,233,4,115
1610663922279,fa 06 80 e8 04 72,232,4,114
1610663922325,fa 06 80 e4 03 6d,228,3,109
1610663922346,fa 06 80 e3 03 6c,227,3,108
1610663922347,fa 06 80 e3 03 6c,227,3,108
1610663922386,fa 06 80 dd 02 65,221,2,101
1610663922389,fa 06 80 dd 02 65,221,2,101
1610663922417,fa 06 80 e1 03 6a,225,3,106
1610663922419,fa 06 80 e1 03 6a,225,3,106
1610663922463,fa 06 80 ea 04 74,234,4,116
1610663922463,fa 06 80 f7 06 83,247,6,131
1610663922506,fa 06 80 20 0d b3,32,13,179
1610663922508,fa 06 80 20 0d b3,32,13,179
1610663922551,fa 06 80 2a 0e be,42,14,190
1610663922552,fa 06 80 2a 0e be,42,14,190
1610663922594,fa 06 80 21 8d 34,33,141,52
1610663922612,fa 06 80 21 8d 34,33,141,52
1610663922645,fa 06 80 1c 0c ae,28,12,174
1610663922645,fa 06 80 17 0b a8,23,11,168
1610663922683,fa 06 80 08 09 97,8,9,151
1610663922684,fa 06 80 08 09 97,8,9,151
1610663922742,fa 06 80 04 08 92,4,8,146
1610663922744,fa 06 80 04 08 92,4,8,146
1610663922786,fa 06 80 05 08 93,5,8,147
1610663922818,fa 06 80 06 08 94,6,8,148
1610663922818,fa 06 80 06 08 94,6,8,148
1610663922820,fa 06 80 06 08 94,6,8,148
